latitude,longitude,elevation_m,slope_deg,aspect_deg,flood_risk_zone,source,resolution_m
12.8254,74.8748,132.5,30.78,277.3,LOW,SRTM_30m_simulated,150
12.8254,74.87615,135.4,14.34,221.7,LOW,SRTM_30m_simulated,150
12.8254,74.8775,137.3,32.83,191.3,LOW,SRTM_30m_simulated,150
12.8254,74.87885,141.1,0.93,295.5,LOW,SRTM_30m_simulated,150
12.8254,74.8802,144.0,31.16,12.2,LOW,SRTM_30m_simulated,150
12.8254,74.88155,147.5,16.69,125.1,LOW,SRTM_30m_simulated,150
12.8254,74.8829,150.2,8.96,303.8,LOW,SRTM_30m_simulated,150
12.8254,74.88425,152.7,31.74,97.0,LOW,SRTM_30m_simulated,150
12.8254,74.8856,156.2,15.72,280.9,LOW,SRTM_30m_simulated,150
12.8254,74.88695,158.8,6.15,46.4,LOW,SRTM_30m_simulated,150
12.8254,74.8883,162.0,29.13,225.7,LOW,SRTM_30m_simulated,150
12.8254,74.88965,163.5,26.81,3.3,LOW,SRTM_30m_simulated,150
12.8254,74.891,168.0,8.11,333.6,LOW,SRTM_30m_simulated,150
12.8254,74.89235,170.4,22.98,320.7,LOW,SRTM_30m_simulated,150
12.8254,74.8937,173.3,5.78,243.5,LOW,SRTM_30m_simulated,150
12.8254,74.89505,176.2,31.96,108.7,LOW,SRTM_30m_simulated,150
12.8254,74.8964,180.0,32.69,55.4,LOW,SRTM_30m_simulated,150
12.8254,74.89775,183.2,20.27,244.9,LOW,SRTM_30m_simulated,150
12.8254,74.8991,185.3,9.96,222.0,LOW,SRTM_30m_simulated,150
12.8254,74.90045,188.9,17.97,359.7,LOW,SRTM_30m_simulated,150
12.8254,74.9018,191.8,16.72,147.0,LOW,SRTM_30m_simulated,150
12.8254,74.90315,194.9,24.04,21.2,LOW,SRTM_30m_simulated,150
12.8254,74.9045,197.5,30.29,136.1,LOW,SRTM_30m_simulated,150
12.8254,74.90585,200.7,0.16,65.7,LOW,SRTM_30m_simulated,150
12.8254,74.9072,204.3,38.27,4.7,LOW,SRTM_30m_simulated,150
12.8254,74.90855,206.6,13.01,355.2,LOW,SRTM_30m_simulated,150
12.8254,74.9099,209.1,29.95,345.9,LOW,SRTM_30m_simulated,150
12.82675,74.81,4.4,1.09,223.6,HIGH,SRTM_30m_simulated,150
12.82675,74.81135,6.8,11.96,343.7,MEDIUM,SRTM_30m_simulated,150
12.82675,74.8127,8.6,16.08,334.7,MEDIUM,SRTM_30m_simulated,150
12.82675,74.81405,10.7,10.25,100.2,MEDIUM,SRTM_30m_simulated,150
12.82675,74.8154,12.9,7.29,81.6,MEDIUM,SRTM_30m_simulated,150
12.82675,74.81675,15.9,14.97,103.6,LOW,SRTM_30m_simulated,150
12.82675,74.8181,18.5,3.31,56.9,LOW,SRTM_30m_simulated,150
12.82675,74.81945,20.4,5.74,30.6,LOW,SRTM_30m_simulated,150
12.82675,74.8208,22.5,13.93,182.7,LOW,SRTM_30m_simulated,150
12.82675,74.82215,24.8,3.25,39.6,LOW,SRTM_30m_simulated,150
12.82675,74.8235,27.8,13.43,69.9,LOW,SRTM_30m_simulated,150
12.82675,74.82485,31.0,14.79,90.0,LOW,SRTM_30m_simulated,150
12.82675,74.8262,33.0,5.19,179.8,LOW,SRTM_30m_simulated,150
12.82675,74.82755,35.4,11.65,170.1,LOW,SRTM_30m_simulated,150
12.82675,74.8289,38.3,8.53,45.5,LOW,SRTM_30m_simulated,150
12.82675,74.83025,41.0,1.04,55.3,LOW,SRTM_30m_simulated,150
12.82675,74.8316,43.6,7.0,67.3,LOW,SRTM_30m_simulated,150
12.82675,74.83295,46.2,11.2,344.9,LOW,SRTM_30m_simulated,150
12.82675,74.8343,49.0,14.25,11.7,LOW,SRTM_30m_simulated,150
12.82675,74.83565,51.2,14.48,69.5,LOW,SRTM_30m_simulated,150
12.82675,74.837,53.3,5.77,47.5,LOW,SRTM_30m_simulated,150
12.82675,74.83835,57.0,23.47,245.2,LOW,SRTM_30m_simulated,150
12.82675,74.8397,59.1,18.92,120.9,LOW,SRTM_30m_simulated,150
12.82675,74.84105,61.7,21.3,32.6,LOW,SRTM_30m_simulated,150
12.82675,74.8424,63.8,12.91,19.5,LOW,SRTM_30m_simulated,150
12.82675,74.84375,68.1,5.95,234.0,LOW,SRTM_30m_simulated,150
12.82675,74.8451,70.0,8.83,200.0,LOW,SRTM_30m_simulated,150
12.82675,74.84645,73.1,13.36,236.4,LOW,SRTM_30m_simulated,150
12.82675,74.8478,75.6,9.21,332.3,LOW,SRTM_30m_simulated,150
12.82675,74.84915,77.6,23.08,13.0,LOW,SRTM_30m_simulated,150
12.82675,74.8505,80.8,1.96,52.3,LOW,SRTM_30m_simulated,150
12.82675,74.85185,83.9,19.88,205.9,LOW,SRTM_30m_simulated,150
12.82675,74.8532,85.4,10.83,149.9,LOW,SRTM_30m_simulated,150
12.82675,74.85455,88.2,10.68,312.1,LOW,SRTM_30m_simulated,150
12.82675,74.8559,90.4,9.87,149.5,LOW,SRTM_30m_simulated,150
12.82675,74.85725,94.5,28.98,163.4,LOW,SRTM_30m_simulated,150
12.82675,74.8586,96.5,12.51,256.1,LOW,SRTM_30m_simulated,150
12.82675,74.85995,100.1,22.77,193.8,LOW,SRTM_30m_simulated,150
12.82675,74.8613,103.0,17.9,60.6,LOW,SRTM_30m_simulated,150
12.82675,74.86265,106.1,0.63,1.9,LOW,SRTM_30m_simulated,150
12.82675,74.864,109.2,22.56,251.1,LOW,SRTM_30m_simulated,150
12.82675,74.86535,110.5,3.59,279.0,LOW,SRTM_30m_simulated,150
12.82675,74.8667,114.4,12.32,74.3,LOW,SRTM_30m_simulated,150
12.82675,74.86805,118.1,22.15,160.5,LOW,SRTM_30m_simulated,150
12.82675,74.8694,120.1,16.78,324.3,LOW,SRTM_30m_simulated,150
12.82675,74.87075,123.5,24.56,138.6,LOW,SRTM_30m_simulated,150
12.82675,74.8721,125.4,14.74,31.4,LOW,SRTM_30m_simulated,150
12.82675,74.87345,129.8,5.03,96.1,LOW,SRTM_30m_simulated,150
12.82675,74.8748,132.4,30.82,123.1,LOW,SRTM_30m_simulated,150
12.82675,74.87615,134.5,0.93,83.8,LOW,SRTM_30m_simulated,150
12.82675,74.8775,138.1,25.6,301.9,LOW,SRTM_30m_simulated,150
12.82675,74.87885,141.0,26.77,222.3,LOW,SRTM_30m_simulated,150
12.82675,74.8802,143.1,17.79,317.1,LOW,SRTM_30m_simulated,150
12.82675,74.88155,146.6,5.21,143.8,LOW,SRTM_30m_simulated,150
12.82675,74.8829,149.5,16.68,164.0,LOW,SRTM_30m_simulated,150
12.82675,74.88425,152.4,24.54,203.6,LOW,SRTM_30m_simulated,150
12.82675,74.8856,155.8,4.19,35.5,LOW,SRTM_30m_simulated,150
12.82675,74.88695,159.1,18.14,238.6,LOW,SRTM_30m_simulated,150
12.82675,74.8883,162.0,23.18,223.3,LOW,SRTM_30m_simulated,150
12.82675,74.88965,164.6,17.15,356.6,LOW,SRTM_30m_simulated,150
12.82675,74.891,167.9,29.61,10.0,LOW,SRTM_30m_simulated,150
12.82675,74.89235,171.1,27.63,327.5,LOW,SRTM_30m_simulated,150
12.82675,74.8937,173.7,3.38,179.8,LOW,SRTM_30m_simulated,150
12.82675,74.89505,177.1,8.87,259.6,LOW,SRTM_30m_simulated,150
12.82675,74.8964,179.8,30.85,273.6,LOW,SRTM_30m_simulated,150
12.82675,74.89775,183.6,29.15,81.4,LOW,SRTM_30m_simulated,150
12.82675,74.8991,185.7,26.07,88.4,LOW,SRTM_30m_simulated,150
12.82675,74.90045,189.3,28.89,76.6,LOW,SRTM_30m_simulated,150
12.82675,74.9018,191.6,11.95,57.3,LOW,SRTM_30m_simulated,150
12.82675,74.90315,193.6,38.46,217.1,LOW,SRTM_30m_simulated,150
12.82675,74.9045,197.2,38.18,341.0,LOW,SRTM_30m_simulated,150
12.82675,74.90585,200.7,36.43,240.8,LOW,SRTM_30m_simulated,150
12.82675,74.9072,203.3,0.94,157.0,LOW,SRTM_30m_simulated,150
12.82675,74.90855,206.2,30.77,201.9,LOW,SRTM_30m_simulated,150
12.82675,74.9099,208.6,31.63,38.2,LOW,SRTM_30m_simulated,150
12.8281,74.81,4.5,0.28,30.9,HIGH,SRTM_30m_simulated,150
12.8281,74.81135,5.9,7.14,312.5,MEDIUM,SRTM_30m_simulated,150
12.8281,74.8127,9.0,1.29,105.5,MEDIUM,SRTM_30m_simulated,150
12.8281,74.81405,10.9,16.54,236.9,MEDIUM,SRTM_30m_simulated,150
12.8281,74.8154,14.1,11.5,26.8,MEDIUM,SRTM_30m_simulated,150
12.8281,74.81675,15.7,15.37,264.1,LOW,SRTM_30m_simulated,150
12.8281,74.8181,18.0,17.31,73.8,LOW,SRTM_30m_simulated,150
12.8281,74.81945,20.4,6.66,101.5,LOW,SRTM_30m_simulated,150
12.8281,74.8208,22.1,13.08,214.5,LOW,SRTM_30m_simulated,150
12.8281,74.82215,25.4,6.53,73.4,LOW,SRTM_30m_simulated,150
12.8281,74.8235,28.7,12.59,346.7,LOW,SRTM_30m_simulated,150
12.8281,74.82485,30.3,8.03,64.4,LOW,SRTM_30m_simulated,150
12.8281,74.8262,33.8,19.7,331.5,LOW,SRTM_30m_simulated,150
12.8281,74.82755,35.9,10.94,256.7,LOW,SRTM_30m_simulated,150
12.8281,74.8289,37.7,17.04,49.1,LOW,SRTM_30m_simulated,150
12.8281,74.83025,40.9,12.34,196.1,LOW,SRTM_30m_simulated,150
12.8281,74.8316,43.5,15.17,325.5,LOW,SRTM_30m_simulated,150
12.8281,74.83295,45.7,20.87,2.3,LOW,SRTM_30m_simulated,150
12.8281,74.8343,48.5,22.12,266.2,LOW,SRTM_30m_simulated,150
12.8281,74.83565,51.0,3.8,62.7,LOW,SRTM_30m_simulated,150
12.8281,74.837,53.3,15.4,342.1,LOW,SRTM_30m_simulated,150
12.8281,74.83835,56.8,11.28,123.6,LOW,SRTM_30m_simulated,150
12.8281,74.8397,59.7,9.19,40.3,LOW,SRTM_30m_simulated,150
12.8281,74.84105,62.1,1.67,34.8,LOW,SRTM_30m_simulated,150
12.8281,74.8424,64.8,6.6,211.9,LOW,SRTM_30m_simulated,150
12.8281,74.84375,66.9,23.26,216.5,LOW,SRTM_30m_simulated,150
12.8281,74.8451,68.9,6.51,68.2,LOW,SRTM_30m_simulated,150
12.8281,74.84645,72.8,8.61,30.9,LOW,SRTM_30m_simulated,150
12.8281,74.8478,75.4,14.02,29.2,LOW,SRTM_30m_simulated,150
12.8281,74.84915,77.6,16.16,355.8,LOW,SRTM_30m_simulated,150
12.8281,74.8505,79.3,25.85,51.5,LOW,SRTM_30m_simulated,150
12.8281,74.85185,83.6,4.93,295.8,LOW,SRTM_30m_simulated,150
12.8281,74.8532,86.0,10.97,28.9,LOW,SRTM_30m_simulated,150
12.8281,74.85455,89.4,6.09,276.1,LOW,SRTM_30m_simulated,150
12.8281,74.8559,91.5,4.41,227.8,LOW,SRTM_30m_simulated,150
12.8281,74.85725,93.4,12.71,123.1,LOW,SRTM_30m_simulated,150
12.8281,74.8586,96.3,1.25,34.8,LOW,SRTM_30m_simulated,150
12.8281,74.85995,98.8,29.56,272.4,LOW,SRTM_30m_simulated,150
12.8281,74.8613,102.3,24.93,347.9,LOW,SRTM_30m_simulated,150
12.8281,74.86265,104.9,13.27,269.2,LOW,SRTM_30m_simulated,150
12.8281,74.864,108.3,21.19,73.5,LOW,SRTM_30m_simulated,150
12.8281,74.86535,111.3,16.24,322.2,LOW,SRTM_30m_simulated,150
12.8281,74.8667,114.5,18.74,110.5,LOW,SRTM_30m_simulated,150
12.8281,74.86805,117.2,16.3,154.4,LOW,SRTM_30m_simulated,150
12.8281,74.8694,119.5,9.3,135.6,LOW,SRTM_30m_simulated,150
12.8281,74.87075,122.1,3.07,269.5,LOW,SRTM_30m_simulated,150
12.8281,74.8721,125.1,31.66,83.9,LOW,SRTM_30m_simulated,150
12.8281,74.87345,128.1,24.22,128.1,LOW,SRTM_30m_simulated,150
12.8281,74.8748,131.7,19.92,311.7,LOW,SRTM_30m_simulated,150
12.8281,74.87615,135.2,31.44,91.3,LOW,SRTM_30m_simulated,150
12.8281,74.8775,138.3,2.79,78.4,LOW,SRTM_30m_simulated,150
12.8281,74.87885,141.2,13.89,108.5,LOW,SRTM_30m_simulated,150
12.8281,74.8802,143.5,6.58,239.5,LOW,SRTM_30m_simulated,150
12.8281,74.88155,147.5,34.84,200.6,LOW,SRTM_30m_simulated,150
12.8281,74.8829,149.9,33.8,273.5,LOW,SRTM_30m_simulated,150
12.8281,74.88425,152.9,11.49,357.3,LOW,SRTM_30m_simulated,150
12.8281,74.8856,155.1,35.26,251.6,LOW,SRTM_30m_simulated,150
12.8281,74.88695,159.0,4.05,52.8,LOW,SRTM_30m_simulated,150
12.8281,74.8883,161.9,16.65,192.6,LOW,SRTM_30m_simulated,150
12.8281,74.88965,165.0,18.02,195.2,LOW,SRTM_30m_simulated,150
12.8281,74.891,167.0,37.41,52.8,LOW,SRTM_30m_simulated,150
12.8281,74.89235,171.2,33.52,231.0,LOW,SRTM_30m_simulated,150
12.8281,74.8937,174.1,2.91,0.3,LOW,SRTM_30m_simulated,150
12.8281,74.89505,176.2,18.05,271.4,LOW,SRTM_30m_simulated,150
12.8281,74.8964,179.1,12.42,65.2,LOW,SRTM_30m_simulated,150
12.8281,74.89775,182.2,17.81,51.6,LOW,SRTM_30m_simulated,150
12.8281,74.8991,184.8,25.88,329.9,LOW,SRTM_30m_simulated,150
12.8281,74.90045,187.7,25.23,165.6,LOW,SRTM_30m_simulated,150
12.8281,74.9018,191.0,18.2,269.4,LOW,SRTM_30m_simulated,150
12.8281,74.90315,194.4,23.44,160.2,LOW,SRTM_30m_simulated,150
12.8281,74.9045,198.6,27.88,122.7,LOW,SRTM_30m_simulated,150
12.8281,74.90585,200.6,42.45,233.4,LOW,SRTM_30m_simulated,150
12.8281,74.9072,202.7,12.75,56.4,LOW,SRTM_30m_simulated,150
12.8281,74.90855,205.3,41.52,315.0,LOW,SRTM_30m_simulated,150
12.8281,74.9099,209.2,21.16,78.0,LOW,SRTM_30m_simulated,150
12.82945,74.81,3.5,1.23,31.9,HIGH,SRTM_30m_simulated,150
12.82945,74.81135,6.6,7.03,20.3,MEDIUM,SRTM_30m_simulated,150
12.82945,74.8127,8.8,2.21,292.0,MEDIUM,SRTM_30m_simulated,150
12.82945,74.81405,9.9,0.23,213.6,MEDIUM,SRTM_30m_simulated,150
12.82945,74.8154,13.2,3.33,36.7,MEDIUM,SRTM_30m_simulated,150
12.82945,74.81675,15.7,14.44,185.5,LOW,SRTM_30m_simulated,150
12.82945,74.8181,18.0,11.21,39.9,LOW,SRTM_30m_simulated,150
12.82945,74.81945,20.0,10.77,309.8,LOW,SRTM_30m_simulated,150
12.82945,74.8208,22.2,17.81,91.7,LOW,SRTM_30m_simulated,150
12.82945,74.82215,25.4,1.26,281.0,LOW,SRTM_30m_simulated,150
12.82945,74.8235,28.3,6.37,286.8,LOW,SRTM_30m_simulated,150
12.82945,74.82485,29.1,4.81,74.8,LOW,SRTM_30m_simulated,150
12.82945,74.8262,32.7,8.81,261.8,LOW,SRTM_30m_simulated,150
12.82945,74.82755,35.2,1.48,169.4,LOW,SRTM_30m_simulated,150
12.82945,74.8289,38.3,8.97,222.3,LOW,SRTM_30m_simulated,150
12.82945,74.83025,40.8,7.85,247.4,LOW,SRTM_30m_simulated,150
12.82945,74.8316,43.3,18.16,314.9,LOW,SRTM_30m_simulated,150
12.82945,74.83295,45.8,0.56,104.5,LOW,SRTM_30m_simulated,150
12.82945,74.8343,48.2,0.81,327.3,LOW,SRTM_30m_simulated,150
12.82945,74.83565,50.3,18.35,53.0,LOW,SRTM_30m_simulated,150
12.82945,74.837,53.6,3.36,350.6,LOW,SRTM_30m_simulated,150
12.82945,74.83835,56.1,14.39,206.8,LOW,SRTM_30m_simulated,150
12.82945,74.8397,58.8,16.07,308.0,LOW,SRTM_30m_simulated,150
12.82945,74.84105,60.9,17.64,275.6,LOW,SRTM_30m_simulated,150
12.82945,74.8424,63.9,24.45,145.0,LOW,SRTM_30m_simulated,150
12.82945,74.84375,66.9,7.02,108.2,LOW,SRTM_30m_simulated,150
12.82945,74.8451,70.1,16.53,75.6,LOW,SRTM_30m_simulated,150
12.82945,74.84645,72.2,20.96,286.7,LOW,SRTM_30m_simulated,150
12.82945,74.8478,75.0,13.73,90.8,LOW,SRTM_30m_simulated,150
12.82945,74.84915,78.2,16.82,182.2,LOW,SRTM_30m_simulated,150
12.82945,74.8505,80.4,12.56,31.4,LOW,SRTM_30m_simulated,150
12.82945,74.85185,82.8,1.07,326.1,LOW,SRTM_30m_simulated,150
12.82945,74.8532,85.8,0.5,354.2,LOW,SRTM_30m_simulated,150
12.82945,74.85455,88.0,24.0,130.1,LOW,SRTM_30m_simulated,150
12.82945,74.8559,91.0,21.34,219.9,LOW,SRTM_30m_simulated,150
12.82945,74.85725,94.0,6.25,25.9,LOW,SRTM_30m_simulated,150
12.82945,74.8586,96.1,2.72,340.2,LOW,SRTM_30m_simulated,150
12.82945,74.85995,99.1,23.51,135.0,LOW,SRTM_30m_simulated,150
12.82945,74.8613,102.1,11.86,31.1,LOW,SRTM_30m_simulated,150
12.82945,74.86265,104.9,22.22,180.2,LOW,SRTM_30m_simulated,150
12.82945,74.864,106.9,10.98,324.1,LOW,SRTM_30m_simulated,150
12.82945,74.86535,110.2,13.77,268.9,LOW,SRTM_30m_simulated,150
12.82945,74.8667,113.7,8.43,134.7,LOW,SRTM_30m_simulated,150
12.82945,74.86805,116.8,12.92,318.1,LOW,SRTM_30m_simulated,150
12.82945,74.8694,119.7,8.26,282.3,LOW,SRTM_30m_simulated,150
12.82945,74.87075,123.6,15.68,22.5,LOW,SRTM_30m_simulated,150
12.82945,74.8721,126.6,0.6,96.3,LOW,SRTM_30m_simulated,150
12.82945,74.87345,129.5,19.96,316.4,LOW,SRTM_30m_simulated,150
12.82945,74.8748,131.9,17.98,42.3,LOW,SRTM_30m_simulated,150
12.82945,74.87615,135.3,20.31,269.6,LOW,SRTM_30m_simulated,150
12.82945,74.8775,138.8,26.6,267.8,LOW,SRTM_30m_simulated,150
12.82945,74.87885,141.3,18.34,262.7,LOW,SRTM_30m_simulated,150
12.82945,74.8802,143.8,29.51,278.0,LOW,SRTM_30m_simulated,150
12.82945,74.88155,146.4,32.55,246.2,LOW,SRTM_30m_simulated,150
12.82945,74.8829,149.6,29.03,42.3,LOW,SRTM_30m_simulated,150
12.82945,74.88425,152.3,16.3,249.7,LOW,SRTM_30m_simulated,150
12.82945,74.8856,155.0,25.89,3.8,LOW,SRTM_30m_simulated,150
12.82945,74.88695,158.9,2.28,178.1,LOW,SRTM_30m_simulated,150
12.82945,74.8883,161.1,5.95,31.9,LOW,SRTM_30m_simulated,150
12.82945,74.88965,164.0,9.47,194.3,LOW,SRTM_30m_simulated,150
12.82945,74.891,167.1,7.66,301.7,LOW,SRTM_30m_simulated,150
12.82945,74.89235,169.6,21.55,39.7,LOW,SRTM_30m_simulated,150
12.82945,74.8937,172.6,9.82,317.0,LOW,SRTM_30m_simulated,150
12.82945,74.89505,175.5,12.42,284.5,LOW,SRTM_30m_simulated,150
12.82945,74.8964,178.8,11.01,105.4,LOW,SRTM_30m_simulated,150
12.82945,74.89775,183.2,32.69,83.5,LOW,SRTM_30m_simulated,150
12.82945,74.8991,185.3,23.28,73.4,LOW,SRTM_30m_simulated,150
12.82945,74.90045,187.6,13.53,174.1,LOW,SRTM_30m_simulated,150
12.82945,74.9018,189.7,25.59,295.2,LOW,SRTM_30m_simulated,150
12.82945,74.90315,194.0,10.03,37.8,LOW,SRTM_30m_simulated,150
12.82945,74.9045,196.6,41.6,156.8,LOW,SRTM_30m_simulated,150
12.82945,74.90585,200.2,13.92,144.3,LOW,SRTM_30m_simulated,150
12.82945,74.9072,202.9,27.43,147.7,LOW,SRTM_30m_simulated,150
12.82945,74.90855,206.1,22.54,34.5,LOW,SRTM_30m_simulated,150
12.82945,74.9099,209.3,45.25,187.7,LOW,SRTM_30m_simulated,150
12.8308,74.81,3.4,7.05,115.2,HIGH,SRTM_30m_simulated,150
12.8308,74.81135,6.1,3.56,309.1,MEDIUM,SRTM_30m_simulated,150
12.8308,74.8127,8.2,2.79,321.1,MEDIUM,SRTM_30m_simulated,150
12.8308,74.81405,10.3,1.77,57.4,MEDIUM,SRTM_30m_simulated,150
12.8308,74.8154,13.4,14.18,40.0,MEDIUM,SRTM_30m_simulated,150
12.8308,74.81675,15.3,8.88,48.5,LOW,SRTM_30m_simulated,150
12.8308,74.8181,18.1,2.53,129.9,LOW,SRTM_30m_simulated,150
12.8308,74.81945,20.1,3.46,312.0,LOW,SRTM_30m_simulated,150
12.8308,74.8208,22.6,3.58,118.1,LOW,SRTM_30m_simulated,150
12.8308,74.82215,24.8,12.43,180.7,LOW,SRTM_30m_simulated,150
12.8308,74.8235,27.4,15.9,239.3,LOW,SRTM_30m_simulated,150
12.8308,74.82485,29.7,18.81,255.7,LOW,SRTM_30m_simulated,150
12.8308,74.8262,32.3,8.66,258.5,LOW,SRTM_30m_simulated,150
12.8308,74.82755,35.8,9.61,289.4,LOW,SRTM_30m_simulated,150
12.8308,74.8289,37.4,19.82,97.8,LOW,SRTM_30m_simulated,150
12.8308,74.83025,40.9,11.35,227.6,LOW,SRTM_30m_simulated,150
12.8308,74.8316,42.5,1.36,344.9,LOW,SRTM_30m_simulated,150
12.8308,74.83295,46.0,19.55,267.1,LOW,SRTM_30m_simulated,150
12.8308,74.8343,48.4,4.98,325.9,LOW,SRTM_30m_simulated,150
12.8308,74.83565,49.9,8.12,137.6,LOW,SRTM_30m_simulated,150
12.8308,74.837,52.2,6.63,70.5,LOW,SRTM_30m_simulated,150
12.8308,74.83835,55.4,6.91,267.0,LOW,SRTM_30m_simulated,150
12.8308,74.8397,58.7,4.61,102.1,LOW,SRTM_30m_simulated,150
12.8308,74.84105,60.9,20.4,237.0,LOW,SRTM_30m_simulated,150
12.8308,74.8424,64.2,17.99,64.5,LOW,SRTM_30m_simulated,150
12.8308,74.84375,67.1,7.18,199.9,LOW,SRTM_30m_simulated,150
12.8308,74.8451,69.3,11.93,243.1,LOW,SRTM_30m_simulated,150
12.8308,74.84645,72.6,16.06,99.8,LOW,SRTM_30m_simulated,150
12.8308,74.8478,74.7,20.11,155.6,LOW,SRTM_30m_simulated,150
12.8308,74.84915,77.4,5.77,346.1,LOW,SRTM_30m_simulated,150
12.8308,74.8505,80.1,9.36,84.5,LOW,SRTM_30m_simulated,150
12.8308,74.85185,83.6,5.32,34.3,LOW,SRTM_30m_simulated,150
12.8308,74.8532,85.7,2.16,148.4,LOW,SRTM_30m_simulated,150
12.8308,74.85455,88.3,16.37,259.9,LOW,SRTM_30m_simulated,150
12.8308,74.8559,91.2,9.35,151.6,LOW,SRTM_30m_simulated,150
12.8308,74.85725,93.3,26.21,31.6,LOW,SRTM_30m_simulated,150
12.8308,74.8586,96.4,26.99,56.2,LOW,SRTM_30m_simulated,150
12.8308,74.85995,98.8,25.87,206.9,LOW,SRTM_30m_simulated,150
12.8308,74.8613,101.7,26.89,294.0,LOW,SRTM_30m_simulated,150
12.8308,74.86265,104.6,1.3,46.0,LOW,SRTM_30m_simulated,150
12.8308,74.864,107.7,11.44,54.7,LOW,SRTM_30m_simulated,150
12.8308,74.86535,111.2,27.04,169.4,LOW,SRTM_30m_simulated,150
12.8308,74.8667,112.6,30.95,86.1,LOW,SRTM_30m_simulated,150
12.8308,74.86805,116.5,24.59,35.8,LOW,SRTM_30m_simulated,150
12.8308,74.8694,119.2,4.88,125.1,LOW,SRTM_30m_simulated,150
12.8308,74.87075,122.8,27.55,248.2,LOW,SRTM_30m_simulated,150
12.8308,74.8721,125.5,11.42,106.4,LOW,SRTM_30m_simulated,150
12.8308,74.87345,128.4,4.46,42.6,LOW,SRTM_30m_simulated,150
12.8308,74.8748,131.1,33.97,60.5,LOW,SRTM_30m_simulated,150
12.8308,74.87615,133.6,34.45,16.7,LOW,SRTM_30m_simulated,150
12.8308,74.8775,137.2,32.11,323.9,LOW,SRTM_30m_simulated,150
12.8308,74.87885,139.8,5.97,124.6,LOW,SRTM_30m_simulated,150
12.8308,74.8802,143.5,5.37,277.9,LOW,SRTM_30m_simulated,150
12.8308,74.88155,146.5,16.16,352.4,LOW,SRTM_30m_simulated,150
12.8308,74.8829,148.9,8.4,6.5,LOW,SRTM_30m_simulated,150
12.8308,74.88425,152.6,26.13,336.7,LOW,SRTM_30m_simulated,150
12.8308,74.8856,155.0,14.34,44.2,LOW,SRTM_30m_simulated,150
12.8308,74.88695,157.7,34.95,148.3,LOW,SRTM_30m_simulated,150
12.8308,74.8883,161.1,30.83,308.1,LOW,SRTM_30m_simulated,150
12.8308,74.88965,164.6,12.82,59.1,LOW,SRTM_30m_simulated,150
12.8308,74.891,166.4,25.9,139.7,LOW,SRTM_30m_simulated,150
12.8308,74.89235,169.8,35.86,207.1,LOW,SRTM_30m_simulated,150
12.8308,74.8937,173.4,10.88,359.7,LOW,SRTM_30m_simulated,150
12.8308,74.89505,175.2,25.64,288.1,LOW,SRTM_30m_simulated,150
12.8308,74.8964,179.6,0.46,134.9,LOW,SRTM_30m_simulated,150
12.8308,74.89775,181.7,32.33,233.3,LOW,SRTM_30m_simulated,150
12.8308,74.8991,184.6,19.71,249.6,LOW,SRTM_30m_simulated,150
12.8308,74.90045,187.4,20.68,207.3,LOW,SRTM_30m_simulated,150
12.8308,74.9018,190.1,2.62,170.5,LOW,SRTM_30m_simulated,150
12.8308,74.90315,194.0,13.64,194.1,LOW,SRTM_30m_simulated,150
12.8308,74.9045,197.5,43.49,116.4,LOW,SRTM_30m_simulated,150
12.8308,74.90585,199.3,17.86,150.8,LOW,SRTM_30m_simulated,150
12.8308,74.9072,202.6,25.45,14.2,LOW,SRTM_30m_simulated,150
12.8308,74.90855,206.4,4.88,67.3,LOW,SRTM_30m_simulated,150
12.8308,74.9099,209.1,12.66,230.9,LOW,SRTM_30m_simulated,150
12.83215,74.81,3.3,2.85,90.6,HIGH,SRTM_30m_simulated,150
12.83215,74.81135,4.9,5.4,355.8,HIGH,SRTM_30m_simulated,150
12.83215,74.8127,9.0,4.6,27.7,MEDIUM,SRTM_30m_simulated,150
12.83215,74.81405,9.9,12.73,269.4,MEDIUM,SRTM_30m_simulated,150
12.83215,74.8154,12.6,13.76,335.4,MEDIUM,SRTM_30m_simulated,150
12.83215,74.81675,15.2,5.8,218.9,LOW,SRTM_30m_simulated,150
12.83215,74.8181,17.5,0.67,53.6,LOW,SRTM_30m_simulated,150
12.83215,74.81945,19.6,6.51,103.5,LOW,SRTM_30m_simulated,150
12.83215,74.8208,22.4,9.48,155.9,LOW,SRTM_30m_simulated,150
12.83215,74.82215,24.2,4.12,212.8,LOW,SRTM_30m_simulated,150
12.83215,74.8235,26.9,7.98,353.5,LOW,SRTM_30m_simulated,150
12.83215,74.82485,29.6,18.73,40.5,LOW,SRTM_30m_simulated,150
12.83215,74.8262,32.6,14.95,175.3,LOW,SRTM_30m_simulated,150
12.83215,74.82755,34.9,7.86,186.9,LOW,SRTM_30m_simulated,150
12.83215,74.8289,37.7,9.64,225.8,LOW,SRTM_30m_simulated,150
12.83215,74.83025,39.6,17.37,177.9,LOW,SRTM_30m_simulated,150
12.83215,74.8316,42.4,18.26,138.0,LOW,SRTM_30m_simulated,150
12.83215,74.83295,44.2,16.51,193.1,LOW,SRTM_30m_simulated,150
12.83215,74.8343,47.8,10.99,206.3,LOW,SRTM_30m_simulated,150
12.83215,74.83565,49.8,4.7,149.3,LOW,SRTM_30m_simulated,150
